cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,evac_decision
0.425628751,-1.520883915,0.625750411,-0.731814671,-1.58380602,-0.910019802,2.420201039,0.744802259,4.790041753,-1.290729733,-0.102692084,0
-0.386865886,0.192366958,1.87448644,0.541976997,0.76378113,-0.910019802,-1.060258897,0.072522318,-2.616622479,-1.290729733,-2.449431345,0
1.594475793,0.387578225,0.988980822,-0.731814671,0.122369474,-0.910019802,1.416147283,0.909020109,-1.095478832,-1.290729733,-0.888057845,1
1.512496216,2.09438671,0.105054842,2.109107299,0.267000612,3.497070138,-2.254181626,0.121760105,-0.905803809,-1.290729733,0.278073185,0
1.070211721,3.628692482,3.327408082,0.541976997,-0.874973762,-0.910019802,0.238022051,0.250985983,-1.310525053,1.138215944,-0.242463308,0
1.693256511,0.207072965,-1.3478668,2.093247205,-1.58380602,-0.910019802,-2.076400905,1.017039216,-1.532636986,-1.290729733,1.831072864,0
1.398130032,-0.617145824,-1.3478668,-0.731814671,1.761124366,2.086218765,0.424893747,0.582023831,-0.671526846,-1.290729733,-0.888057845,0
0.805319977,1.158153997,-1.3478668,2.673029298,-0.586462784,-0.910019802,0.555310449,-2.036508,1.032130947,2.42029074,0.008939017,0
1.480109609,-0.818379995,0.625750411,2.673029298,-1.58380602,-0.910019802,-0.448743307,1.81913402,-2.616622479,-1.290729733,-2.198598856,1
1.16818199,-0.433700268,-0.984636389,0.835315632,1.761124366,-0.910019802,3.676573315,2.050331543,-0.878062055,1.138215944,1.448273136,0
-0.421260314,-0.918397719,-1.3478668,-0.731814671,0.267000612,3.497070138,0.61476272,0.641634696,0.179626983,2.42029074,-2.849962917,0
1.397724807,-1.297285032,-1.3478668,-0.731814671,-1.58380602,-0.910019802,-2.444050599,0.517175478,-0.682790118,-1.290729733,-0.487526272,0
1.430921863,-1.331645944,0.262520001,-0.731814671,-1.58380602,-0.910019802,-1.506793986,-0.577574988,4.790041753,-1.290729733,0.988589405,0
1.168587214,-1.96947888,-1.3478668,-0.731814671,-1.58380602,2.086218765,-0.63861228,0.273903922,-1.529578504,2.42029074,-0.104726544,1
1.201379045,-1.200119426,-0.984636389,-0.731814671,-1.58380602,-0.910019802,-0.35946056,1.535633004,0.379001316,2.42029074,1.061404487,0
1.200973821,1.22135214,2.600947261,-0.731814671,1.761124366,-0.910019802,-0.389291036,-0.700753404,-0.685848599,-0.116787679,-0.991047511,0
-2.731520632,-1.031379877,0.625750411,-0.731814671,-1.58380602,-0.910019802,0.175572504,2.050331543,-2.616622479,2.42029074,-1.159226474,0
1.168587214,0.790046567,1.87448644,-0.731814671,1.761124366,0.557183661,-1.173645343,0.688762135,-1.330467219,-1.290729733,-1.02782907,0
-0.66559645,1.542833724,2.237716851,1.105898995,-0.874973762,-0.910019802,-0.169591587,0.529720339,-0.891577221,-1.290729733,-1.157192014,0
-0.747576027,1.72627928,-0.984636389,-0.731814671,-1.58380602,-0.910019802,0.745179422,-0.028473462,-0.031010621,2.42029074,-1.681797427,0
1.364932976,-1.538672529,1.352211232,-0.731814671,-1.58380602,-0.910019802,-1.696662959,-0.488012099,-1.971908694,-1.290729733,1.308501911,0
1.381734116,-1.888991344,-1.71109721,-0.731814671,-1.58380602,-0.910019802,-1.886531932,-0.561459386,-0.239797724,-1.290729733,2.502773066,0
1.316150454,0.387578225,-1.3478668,0.541976997,-1.58380602,-0.910019802,2.859842343,0.660511066,-1.755130629,1.138215944,-2.08029454,1
-1.874195984,-0.496399189,0.625750411,-0.731814671,1.761124366,2.086218765,-2.633919572,0.149444704,-1.330467219,-1.290729733,0.794304778,0
1.51290144,1.341599553,0.625750411,2.093247205,-0.874973762,-0.910019802,2.040463094,-0.281529112,-0.89520274,2.42029074,-0.758694901,0
1.824423835,-0.847934321,-1.3478668,-0.731814671,-0.441831647,1.968035034,-1.060258897,-8.723354734,4.790041753,-1.290729733,2.616438626,0
-1.839917712,1.553776568,-0.984636389,-0.731814671,-1.58380602,-0.910019802,-1.696662959,0.457564612,-1.751242061,-1.290729733,2.233638897,0
1.692851287,-0.427907853,-0.099130771,-0.731814671,-1.58380602,2.086218765,-0.897824586,-0.732984608,4.790041753,-1.290729733,1.063438947,0
1.299349314,1.106234958,2.237716851,-0.731814671,0.122369474,0.557183661,0.809573698,-1.940709244,-1.330467219,-1.290729733,0.393773205,1
-1.199406352,-0.232466097,2.237716851,-0.731814671,-1.58380602,-0.910019802,-2.444050599,-0.8484355,4.790041753,-1.290729733,1.717407304,0
1.250161568,0.204132669,-1.3478668,-0.731814671,2.469956625,2.086218765,-0.63861228,1.423718647,-1.108355286,-1.290729733,-1.02782907,0
1.348537061,-0.818379995,-1.3478668,-0.731814671,1.761124366,2.086218765,-2.823788545,0.490991735,-0.911351504,-1.290729733,1.582274835,0
1.529297356,1.323810938,-0.984636389,-0.731814671,-1.58380602,-0.910019802,-2.266269878,-0.336288433,-1.330085509,2.42029074,4.438572474,0
0.329838427,-1.216691724,0.262520001,-0.731814671,-0.441831647,1.968035034,1.753005171,-1.004411591,-1.330681046,1.138215944,0.463983991,1
1.250566792,-1.337438359,1.87448644,-0.731814671,-1.58380602,-0.910019802,-1.506793986,0.361765857,-0.25698763,-0.116787679,0.794304778,0
1.070211721,2.513427349,-0.258175569,-0.731814671,-1.58380602,-0.910019802,1.44597776,2.281529066,4.790041753,-1.290729733,-2.849962917,0
1.562089187,1.559406021,-0.100710409,-0.731814671,0.76378113,-0.910019802,1.43194478,-0.361212265,-0.042036574,1.138215944,-2.849962917,0
-2.153331772,-2.170713051,-1.71109721,-0.731814671,2.469956625,-0.910019802,0.365441477,-0.241929099,-0.25791288,2.42029074,4.438572474,0
1.266962707,-0.630777826,-1.71109721,-0.731814671,0.122369474,2.086218765,-1.060258897,-1.135202318,-0.044311959,-1.290729733,0.794304778,0
-0.724237207,-2.923500208,1.87448644,-0.731814671,-1.58380602,-0.910019802,2.799938985,0.660511066,-1.944805651,-0.116787679,-2.849962917,1
1.561683962,-0.46806118,0.988980822,3.946820965,-1.58380602,-0.910019802,0.168227631,1.61872828,-2.392683536,-1.290729733,2.86784095,0
1.316150454,-1.065740789,-1.3478668,-0.731814671,-0.586462784,-0.910019802,0.365441477,-0.126023849,4.790041753,-1.290729733,0.150744701,1
1.463713694,-1.337438359,-1.3478668,-0.731814671,-1.58380602,2.086218765,2.420201039,0.523977815,-1.318516015,2.42029074,-0.102692084,1
1.742444257,1.72627928,1.87448644,3.946820965,-1.58380602,-0.910019802,0.555310449,-8.723354734,-1.528228369,-1.290729733,-0.373860712,0
1.250566792,-0.612569726,-0.621405979,-0.731814671,0.122369474,2.086218765,1.214190059,-0.612061923,0.187689619,-1.290729733,-1.865103938,0
-0.577079192,-0.025439511,-1.3478668,-0.731814671,0.122369474,2.086218765,-0.081093613,0.625519094,-2.180007866,2.42029074,2.944724952,0
-0.741038347,1.295472929,-1.3478668,2.093247205,1.472613388,-0.910019802,-1.060258897,-8.723354734,0.173367865,-1.290729733,-1.701563731,0
0.264254765,-1.923352257,0.262520001,-0.731814671,-1.58380602,-0.910019802,-1.506793986,-0.35951131,-0.248308736,-1.290729733,1.523122677,0
0.444204611,-0.864506618,0.625750411,0.541976997,-0.874973762,-0.910019802,0.745179422,0.736298968,-0.051377671,-1.290729733,-0.647633637,0
-2.558420871,-2.521031866,2.237716851,0.541976997,1.761124366,-0.910019802,0.252055031,0.704877738,-1.540867504,-1.290729733,-0.625263037,1
1.348942285,0.52032106,-0.984636389,2.673029298,0.122369474,-0.910019802,-0.63861228,-0.488012099,0.815352881,-1.290729733,1.57763608,0
1.31574523,-1.416059604,-1.3478668,-0.731814671,0.555511589,-0.910019802,0.10877536,1.707219662,-1.330467219,2.42029074,-1.813194831,0
0.118490372,-0.450272565,-0.984636389,-0.731814671,-1.58380602,-0.910019802,-2.266269878,0.637593126,-1.313939516,-1.290729733,0.008939017,0
0.444204611,-0.946966217,-1.3478668,-0.731814671,1.761124366,-0.910019802,-0.35946056,2.512726589,-2.616622479,2.42029074,0.523136149,0
-0.616003479,-1.756478998,-1.71109721,-0.731814671,0.76378113,-0.910019802,-1.696662959,2.512726589,-0.891100345,-1.290729733,2.157324731,0
1.152191299,-0.043228125,1.51125603,-0.731814671,-0.874973762,-0.910019802,0.745179422,-0.100629189,-1.106528276,-1.290729733,0.680639218,0
0.149483356,-1.337438359,-1.3478668,-0.731814671,2.469956625,-0.910019802,-2.076400905,1.079410849,-1.106528276,2.42029074,2.102241493,0
-0.8226127,-0.031231926,1.51125603,-0.731814671,-1.58380602,0.557183661,-1.060258897,-0.757098466,-0.680037857,-0.116787679,-1.738915125,0
-0.79635855,-1.019614166,-1.3478668,-0.731814671,-1.58380602,-0.910019802,-1.060258897,0.825295386,-0.896911088,-1.290729733,-0.065910525,0
1.611276933,-0.18218286,-1.3478668,-0.731814671,-1.58380602,-0.910019802,2.610070012,1.364107782,4.790041753,-1.290729733,-2.19599456,0
1.561683962,-1.136204188,-1.3478668,2.093247205,-1.58380602,-0.910019802,1.793339039,0.688762135,4.790041753,2.42029074,-1.02782907,1
-1.971085036,2.674671154,-1.3478668,0.541976997,2.469956625,-0.910019802,0.239966779,2.181688741,-0.044311959,-1.290729733,1.507425294,0
0.362630258,0.955284024,-1.3478668,-0.731814671,-0.874973762,2.086218765,0.441924004,1.244824616,-1.330467219,-1.290729733,-2.849962917,1
1.053815806,-1.249186346,-0.984636389,2.093247205,1.761124366,-0.910019802,-0.616126676,2.281529066,-2.616622479,2.42029074,0.142370881,0
-2.382469365,0.657639993,-0.621405979,-0.731814671,-1.58380602,-0.910019802,-2.823788545,0.968630974,-1.515351915,-1.290729733,1.045707103,0
1.578079878,0.606601011,1.352211232,-0.731814671,-1.58380602,2.086218765,-0.401379288,-8.723354734,-1.529673669,-1.290729733,-2.066631616,0
-1.954283896,-0.584651202,0.625750411,-0.731814671,2.469956625,-0.910019802,3.676573315,1.175209604,4.790041753,1.138215944,-2.849962917,1
1.348942285,-1.315073646,1.51125603,-0.731814671,-1.58380602,2.086218765,2.859842343,0.736298968,-0.044311959,1.138215944,-2.849962917,1
-0.812754465,-0.113691524,0.264099639,-0.731814671,2.469956625,-0.910019802,-1.25012787,-0.60852539,-0.476136246,2.42029074,-2.849962917,0
-0.429110728,0.324879304,-1.3478668,0.819455538,-1.58380602,-0.910019802,3.676573315,-1.945946732,4.790041753,1.138215944,-1.683831887,1
1.397724807,-0.801807697,1.87448644,-0.731814671,-0.586462784,-0.910019802,-0.448743307,0.238441122,-1.107453527,-1.290729733,-0.888057845,1
1.660059456,-0.46806118,-1.3478668,-0.731814671,-1.58380602,2.086218765,0.175572504,0.671450615,-1.322829467,-1.290729733,1.831072864,0
-0.445911868,-1.015457553,-1.3478668,-0.731814671,-1.58380602,-0.910019802,-2.064312653,0.196981537,4.790041753,-1.290729733,-0.888057845,0
-0.642257629,0.743919943,0.262520001,-0.731814671,2.469956625,2.086218765,0.994951752,-0.962481177,-1.117791548,1.138215944,-1.683831887,1
1.299754538,-0.681061062,2.237716851,2.673029298,0.122369474,-0.910019802,-2.064312653,0.461606182,4.790041753,-1.290729733,-2.849962917,0
-0.698388281,1.341599553,2.237716851,2.379690663,0.122369474,2.086218765,1.97366595,0.488985843,-1.74090404,-1.290729733,-2.849962917,1
1.201379045,-0.818379995,1.51125603,-0.731814671,-1.58380602,-0.910019802,-1.018350225,-8.723354734,-0.905589982,-1.290729733,-0.31731285,1
-2.640400449,1.358171851,-1.71109721,-0.731814671,-0.586462784,-0.910019802,-2.444050599,-0.462617439,0.817179891,-1.290729733,0.026670861,0
-0.616003479,-1.722118086,2.964177671,2.093247205,-1.58380602,-0.910019802,2.610070012,1.902229295,-2.175905471,-0.116787679,-0.493865633,0
1.627672849,-0.768096758,-1.3478668,-0.731814671,-1.58380602,-0.910019802,2.610070012,1.16790223,4.790041753,-1.290729733,-1.046130749,1
1.135795383,-1.153992802,-1.3478668,-0.731814671,0.76378113,0.557183661,-2.254181626,1.208636726,-2.616622479,-1.290729733,2.102241493,0
-0.625861714,-1.888991344,1.51125603,-0.731814671,0.76378113,-0.910019802,3.676573315,0.598139433,-1.728027586,1.138215944,-2.467163189,1
0.215067018,-0.832011996,-1.71109721,-0.731814671,-1.58380602,-0.910019802,-1.506793986,1.112837971,-1.522512792,-1.290729733,2.213872593,0
-0.8226127,-0.312953633,-1.3478668,-0.731814671,0.76378113,-0.910019802,0.10877536,-1.243641577,4.790041753,2.42029074,-0.772357825,0
-0.900613486,3.163525219,-0.984636389,-0.731814671,0.122369474,2.086218765,0.175572504,0.386248646,-1.322829467,-1.290729733,-2.066631616,0
-0.871800447,1.15693768,-1.71109721,-0.731814671,2.469956625,-0.910019802,-0.35946056,1.252131989,-1.115039288,2.42029074,0.393773205,0
-0.094251306,0.502532445,-1.3478668,-0.731814671,2.469956625,0.557183661,1.97366595,1.240153599,-1.522680675,-1.290729733,-1.681797427,0
-0.632399394,-2.521031866,2.237716851,0.541976997,-1.58380602,-0.910019802,-2.064312653,0.214293057,-0.254024313,-1.290729733,0.662907374,0
1.201379045,0.335659187,-1.3478668,-0.731814671,0.122369474,-0.910019802,-0.828481252,0.249285029,-0.048414354,2.42029074,1.177104507,0
-0.855404531,-0.383417031,1.51125603,-0.731814671,1.761124366,2.086218765,0.006244406,1.587936497,-2.616622479,1.138215944,-2.849962917,1
-2.607203393,-0.199971475,1.51125603,-0.731814671,0.122369474,-0.910019802,2.799938985,-0.727242084,0.3794262,2.42029074,0.796339238,0
-2.66593697,-1.153992802,-1.71109721,0.835315632,-1.58380602,-0.910019802,2.132743117,1.81913402,4.790041753,1.138215944,-2.849962917,1
1.200973821,1.140365382,-0.621405979,-0.731814671,2.469956625,0.557183661,0.935048395,-0.47432254,-1.332080401,2.42029074,0.008939017,1
-0.167181304,-2.923500208,-1.3478668,-0.731814671,0.76378113,0.557183661,2.061003969,0.40526112,1.241843301,1.138215944,0.794304778,0
1.234170876,-2.170713051,-1.3478668,-0.731814671,-0.586462784,2.086218765,0.298644333,-0.727242084,4.790041753,-1.290729733,-2.066631616,1
1.233765652,-0.232466097,-0.621405979,-0.731814671,-1.58380602,0.557183661,-2.444050599,-1.33497861,-2.392683536,-1.290729733,2.616438626,0
1.463308469,1.375960465,0.262520001,-0.731814671,2.469956625,2.086218765,-0.081093613,2.512726589,-2.616622479,-1.290729733,-1.216344172,1
1.316150454,-0.163974761,-1.3478668,0.835315632,0.76378113,2.086218765,0.249508841,-2.59946846,0.397755183,-1.290729733,3.270406983,0
-2.836746211,2.606179818,-1.3478668,-0.731814671,2.469956625,-0.910019802,0.168227631,0.038664829,-1.527303119,-1.290729733,-1.428360642,0
-3.272585844,-1.198903109,-1.3478668,-0.731814671,1.761124366,2.086218765,-2.076400905,-0.706664761,4.790041753,-1.290729733,-1.35554556,0
-1.487949322,-1.082313087,1.87448644,-0.731814671,-1.58380602,-0.910019802,2.610070012,0.410867539,4.790041753,-1.290729733,-0.487526272,0
1.742039033,0.455650076,-1.71109721,-0.731814671,1.761124366,2.086218765,-1.087693558,0.829336956,4.790041753,-1.290729733,-0.888057845,0
-0.681587141,0.888428489,2.964177671,2.093247205,-1.58380602,-0.910019802,-2.064312653,0.834103615,-1.321788325,-1.290729733,-2.849962917,1
1.479704385,-0.187812313,-1.3478668,-0.731814671,1.761124366,2.086218765,2.702350036,0.836864382,-1.756269707,1.138215944,1.253988509,1
1.152191299,-1.337438359,1.51125603,-0.731814671,-1.58380602,-0.910019802,-0.081093613,-0.057133926,-0.895465788,2.42029074,0.411505049,1
0.133087441,0.721555231,1.87448644,-0.731814671,-0.586462784,-0.910019802,-1.553383289,2.512726589,-2.616622479,-1.290729733,-1.48547834,1
1.266962707,0.588812396,2.237716851,-0.731814671,-1.58380602,2.086218765,0.10877536,0.848213326,-1.331129422,2.42029074,-1.542026203,1
-2.558015647,-0.600573526,2.237716851,-0.731814671,2.469956625,2.086218765,-2.633919572,1.019799983,-1.113689153,-1.290729733,-1.410628798,0
0.10029561,-0.059800423,0.988980822,-0.731814671,-1.58380602,-0.910019802,-1.696662959,0.482183506,-0.678687723,2.42029074,-0.627297497,0
-0.789820869,-0.111719462,1.51125603,-0.731814671,2.469956625,2.086218765,-2.064312653,0.625519094,4.790041753,-1.290729733,0.332016751,0
1.266557483,2.646333145,-0.984636389,-0.731814671,2.469956625,-0.910019802,2.610070012,0.625519094,-0.888729795,2.42029074,-2.467163189,0
-3.338169506,1.859022115,-0.46394082,2.657169204,0.76378113,2.086218765,-2.254181626,2.181688741,-1.74090404,1.138215944,-2.521676591,1
0.476996442,-0.015309602,0.625750411,-0.731814671,-1.58380602,-0.910019802,-2.444050599,0.921094141,-1.335919748,-1.290729733,2.616438626,0
1.627267624,-0.651506736,0.625750411,0.541976997,-1.58380602,-0.910019802,-0.870389924,1.287690432,-2.616622479,-1.290729733,-1.430964938,0
1.233765652,0.790046567,-0.984636389,-0.731814671,1.761124366,2.086218765,-0.579160009,1.671031772,4.790041753,-1.290729733,1.063438947,1
1.250161568,0.709559031,2.600947261,-0.731814671,-1.58380602,2.086218765,-2.444050599,1.192521124,-1.336014913,-1.290729733,1.463970519,0
1.103003552,-0.634934438,-1.3478668,-0.731814671,0.122369474,2.086218765,1.783796977,-0.057133926,0.180977118,1.138215944,-1.281265854,1
1.103003552,-1.651654687,-1.3478668,-0.731814671,-1.58380602,-0.910019802,0.365441477,-1.000370021,-0.028258361,-1.290729733,1.595937759,0
-0.67504946,-0.067065678,-1.71109721,-0.731814671,-0.441831647,3.497070138,1.44597776,-1.67451975,-1.330467219,-0.116787679,1.448273136,1
0.739331091,-2.33758631,1.87448644,-0.731814671,-0.874973762,2.086218765,-0.995864622,0.848213326,0.390689472,-0.116787679,1.848804708,0
1.250161568,0.158006045,-0.984636389,-0.731814671,0.122369474,2.086218765,-1.25012787,-0.348571761,-0.880762324,-1.290729733,0.925702182,0
1.33254637,0.204132669,2.237716851,-0.731814671,-1.58380602,-0.910019802,-2.254181626,0.821253816,-1.313063486,-1.290729733,-0.0869947,1
-3.338169506,0.179078799,-1.71109721,0.541976997,2.469956625,2.086218765,1.44597776,-1.706666069,0.813314815,2.42029074,0.470657207,1
0.067503779,-0.647350123,-0.258175569,0.835315632,-1.58380602,-0.910019802,-0.183624567,-0.739786945,-1.117791548,1.138215944,4.053738285,0
-3.141823744,-0.312953633,0.625750411,-0.731814671,0.122369474,2.086218765,-1.696662959,0.230408659,-1.538352563,-1.290729733,-1.484908505,0
-0.566815732,0.324879304,3.327408082,0.541976997,-1.58380602,-0.910019802,1.783796977,-0.35951131,0.59812644,2.42029074,1.316875731,0
-3.043448251,0.254415905,2.237716851,-0.731814671,-0.874973762,-0.910019802,-0.805995649,-2.296365986,0.600401825,-1.290729733,0.140336421,0
0.313037287,0.236627291,1.51125603,0.835315632,2.469956625,2.086218765,-2.633919572,0.688762135,-1.330467219,-0.116787679,1.962470268,0
-0.707841291,0.071726095,0.988980822,-0.731814671,-1.58380602,-0.910019802,-1.886531932,-0.054226839,-0.028258361,-0.116787679,0.73515262,0
1.250566792,0.588812396,2.237716851,-0.731814671,-1.58380602,-0.910019802,-1.060258897,1.719293695,-2.616622479,2.42029074,-2.849962917,0
1.398130032,0.502532445,-0.100710409,-0.731814671,1.761124366,-0.910019802,-1.439996843,2.281529066,-1.956068923,2.42029074,0.776003098,0
-0.593069883,-0.266827009,1.51125603,-0.731814671,-1.58380602,-0.910019802,-1.467431504,-2.528288598,0.386754959,-1.290729733,2.885572794,0
1.103003552,1.663580359,-1.3478668,-0.731814671,-0.586462784,2.086218765,2.420201039,0.457564612,-0.466012052,2.42029074,-1.02782907,1
1.119399468,1.697941271,-0.984636389,-0.731814671,-0.586462784,-0.910019802,-1.060258897,2.050331543,-2.194497502,2.42029074,-2.849962917,0
1.283358623,-0.544497875,-1.3478668,0.541976997,-1.58380602,-0.910019802,-0.270962585,-0.034215986,-0.047489103,-1.290729733,1.065473407,0
1.233765652,0.15221363,-1.71109721,0.541976997,1.761124366,-0.910019802,1.783796977,-0.343900744,-0.265712468,-1.290729733,-0.645029341,0
1.053815806,1.128599671,-0.621405979,-0.731814671,0.122369474,-0.910019802,-0.460831558,-1.301551488,-0.467625234,-1.290729733,2.487075682,0
1.152191299,0.186344054,-0.984636389,0.819455538,0.76378113,2.086218765,0.358096604,1.973409157,-2.616622479,-1.290729733,1.138288489,0
-3.125022605,0.336875504,2.237716851,0.541976997,1.761124366,-0.910019802,2.420201039,1.199828497,-2.175905471,-1.290729733,-1.754612509,1
-0.593475107,-1.935117968,-1.71109721,-0.731814671,1.761124366,-0.910019802,1.416147283,-0.396204236,-1.330467219,-1.290729733,1.031474343,0
-0.724237207,-0.498371251,2.237716851,5.498091174,0.76378113,-0.910019802,-0.650700531,1.707219662,-1.556233171,2.42029074,-2.467163189,0
1.282953399,-0.377624616,0.262520001,-0.731814671,1.761124366,-0.910019802,-1.439996843,-0.631443329,-0.680037857,-1.290729733,1.047741563,0
1.086607637,-1.818527946,-0.258175569,-0.731814671,-1.58380602,-0.910019802,-2.076400905,-1.366399841,1.238879984,-0.116787679,1.120556645,0
1.282953399,0.928581817,1.51125603,-0.731814671,0.555511589,-0.910019802,0.10877536,-0.720910576,-1.119404731,-1.290729733,-0.756660441,0
-2.148522983,0.001262696,0.262520001,-0.731814671,0.122369474,-0.910019802,0.745179422,-8.723354734,-0.24299836,-1.290729733,1.487089154,0
1.446912554,1.325027255,-1.3478668,-0.731814671,0.122369474,-0.910019802,1.416147283,1.152291664,0.399368366,2.42029074,-1.02782907,0
1.348537061,-0.864506618,-1.3478668,0.541976997,-0.586462784,-0.910019802,2.512481063,0.000775985,4.790041753,1.138215944,-0.505258116,1
1.480109609,-0.66524451,0.625750411,0.835315632,-1.58380602,-0.910019802,-0.680520951,0.877598878,-1.330467219,-1.290729733,-0.888057845,0
-0.222501507,-1.470181193,-0.984636389,-0.731814671,-0.874973762,-0.910019802,-1.506793986,0.848213326,-0.674065279,-1.290729733,1.336642035,0
-3.239794013,1.341599553,-1.3478668,-0.731814671,-0.586462784,-0.910019802,-1.696662959,2.050331543,-1.330467219,-1.290729733,0.484320131,0
-0.658653545,-1.986051178,0.262520001,-0.731814671,0.555511589,1.968035034,-1.060258897,-0.018100384,-1.523200724,2.42029074,2.102241493,0
-0.49469439,-1.617943748,-1.3478668,-0.731814671,-1.58380602,-0.910019802,-0.460831558,0.196981537,0.378738268,-0.116787679,2.485041222,1
-2.8059622,-2.090225515,0.625750411,-0.731814671,-1.58380602,-0.910019802,-0.870389924,-0.627401759,-0.456098915,-1.290729733,2.885572794,0
1.086607637,1.927513451,-0.984636389,0.541976997,-1.58380602,-0.910019802,-1.316925014,0.944012081,-1.332531548,-0.116787679,-0.122458388,0
-0.616408703,2.289991427,-0.100710409,2.379690663,1.761124366,-0.910019802,2.040463094,0.114452732,-0.481403447,2.42029074,1.119986809,1
1.152191299,-0.963538514,-0.984636389,-0.731814671,-1.58380602,-0.910019802,0.804631693,0.6009002,-0.899305135,-1.290729733,-0.373860712,1
-1.248999323,0.319086889,1.87448644,-0.731814671,1.761124366,2.086218765,3.676573315,0.564712311,-1.728027586,1.138215944,-2.849962917,1
1.4961003,1.359388167,2.237716851,5.498091174,-1.58380602,2.086218765,0.555310449,1.252131989,-2.168744594,-1.290729733,-2.849962917,0
-2.780708379,-0.785885373,1.87448644,2.673029298,2.469956625,-0.910019802,-0.995864622,-2.177144255,1.029855562,1.138215944,2.885572794,0
1.316150454,0.991280738,1.352211232,-0.731814671,-1.58380602,-0.910019802,-0.448743307,2.512726589,-2.616622479,-1.290729733,0.549241814,0
1.266557483,0.687194319,1.87448644,3.946820965,2.469956625,-0.910019802,1.811682725,-1.022092043,-2.403946808,1.138215944,-2.849962917,1
-0.839008616,-1.601371451,-0.984636389,-0.731814671,-1.58380602,-0.910019802,-1.886531932,-0.751860978,-0.9039768,-0.116787679,2.231604437,0
0.296641372,-1.067712852,-0.984636389,-0.731814671,-1.58380602,-0.910019802,3.676573315,-1.135202318,-0.044311959,1.138215944,0.794304778,0
1.332141145,1.329833841,1.87448644,0.541976997,-1.58380602,-0.910019802,0.365441477,-8.723354734,-2.183066348,-0.116787679,2.999238355,0
-0.724642431,0.571023782,-0.621405979,-0.731814671,1.761124366,2.086218765,-2.076400905,0.598139433,-1.541624872,-1.290729733,1.907956866,0
-0.714378972,-1.355226973,-1.3478668,-0.731814671,-0.441831647,3.497070138,-0.641158469,1.098287218,4.790041753,-0.116787679,1.010960005,0
-0.67504946,1.674523203,-0.984636389,0.835315632,2.469956625,-0.910019802,0.804631693,0.155187228,-1.735188463,2.42029074,0.468622747,0
-0.878338127,0.336875504,-0.621405979,-0.731814671,-1.58380602,-0.910019802,1.416147283,1.662223543,-1.944805651,-1.290729733,-2.048899772,1
0.838111808,-1.337438359,-1.3478668,-0.731814671,-1.58380602,-0.910019802,-0.261420523,1.387530757,4.790041753,-1.290729733,0.008939017,0
-0.36393229,1.341599553,-0.984636389,-0.731814671,1.761124366,2.086218765,1.036409338,0.255027553,4.790041753,2.42029074,-2.048899772,1
0.988232144,-2.187285349,-0.984636389,-0.731814671,-1.58380602,-0.910019802,3.486704343,0.40526112,-1.330467219,1.138215944,1.158624628,0
-0.779962634,-0.250254711,-1.3478668,-0.731814671,2.469956625,0.557183661,-2.633919572,0.360990091,-1.094840121,-1.290729733,2.999238355,0
1.16818199,2.692459769,-1.3478668,-0.731814671,-0.874973762,2.086218765,0.365441477,1.81913402,4.790041753,-1.290729733,-1.410628798,0
-0.724237207,0.089514709,-1.71109721,-0.731814671,1.761124366,-0.910019802,-1.018350225,0.452797953,-1.522680675,2.42029074,1.010960005,1
0.622784961,0.65566793,-1.71109721,-0.731814671,0.267000612,1.968035034,3.676573315,0.042706399,-1.529578504,1.138215944,-2.521676591,1
1.381328892,-0.796015282,1.51125603,-0.731814671,-1.58380602,-0.910019802,-1.886531932,0.37383989,-1.328640209,-1.290729733,0.951807847,0
1.365338201,-0.751524461,2.237716851,-0.731814671,0.76378113,-0.910019802,0.555310449,1.99802805,-2.392683536,-1.290729733,-1.542026203,1
0.624559682,-0.093930847,2.237716851,0.835315632,2.469956625,-0.910019802,-1.439996843,-0.400245806,1.241843301,-1.290729733,-0.104726544,0
-0.888196362,-1.033246167,-1.3478668,-0.731814671,2.469956625,2.086218765,-0.270962585,-0.375626913,-1.968945377,-1.290729733,2.290186759,0
-0.79635855,-0.970547246,0.625750411,-0.731814671,-0.441831647,1.968035034,2.420201039,1.662223543,-0.669913663,-1.290729733,-0.234089488,1
-2.590807478,-0.496399189,0.99056046,-0.731814671,-0.874973762,-0.910019802,2.727228451,-1.649900856,-0.896815923,1.138215944,-2.521676591,1
-0.691445376,2.288775111,-1.71109721,-0.731814671,2.469956625,-0.910019802,0.182711698,-2.192789029,4.790041753,-1.290729733,2.616438626,0
1.31574523,-0.199971475,2.600947261,-0.731814671,1.761124366,0.557183661,-0.081093613,-0.615327727,-2.616622479,-1.290729733,1.833107324,0
1.31574523,0.302514591,1.51125603,-0.731814671,1.761124366,0.557183661,1.97366595,0.292780292,-1.322381091,-1.290729733,1.775989626,0
-3.075834858,1.744067895,0.988980822,-0.731814671,2.469956625,2.086218765,0.555310449,2.512726589,-1.944805651,2.42029074,0.010403641,0
1.414525947,-1.520883915,1.51125603,-0.731814671,-1.58380602,-0.910019802,-2.254181626,-0.983058501,-1.330467219,-0.116787679,0.412074885,0
-0.740633122,1.112027373,-0.984636389,0.541976997,0.122369474,-0.910019802,1.783796977,-0.443741069,-1.555756296,-0.116787679,-2.08436346,1
